Taille_mat;Run_ID;Time
14;1;0.000122
14;2;0.000123
14;3;0.000123
14;4;0.000123
14;5;0.000123
14;6;0.000122
14;7;0.000122
14;8;0.000122
14;9;0.000122
14;10;0.000123
14;11;0.000104
14;12;0.000104
14;13;0.000113
14;14;0.000113
14;15;0.000112
14;16;0.000113
14;17;0.000114
14;18;0.000113
14;19;0.000113
14;20;0.000114
14;21;0.000122
14;22;0.000112
14;23;0.000105
14;24;0.000105
14;25;0.000123
14;26;0.000122
14;27;0.000105
14;28;0.000114
14;29;0.000113
14;30;0.000118
14;31;0.000105
14;32;0.000105
14;33;0.000113
14;34;0.000113
14;35;0.000105
14;36;0.000113
14;37;0.000113
14;38;0.000105
14;39;0.000106
14;40;9.8e-05
14;41;9.8e-05
14;42;0.000122
14;43;0.000123
14;44;0.000123
14;45;0.000105
14;46;0.000106
14;47;0.000106
14;48;0.000122
14;49;0.000105
14;50;0.000106
14;51;0.000105
14;52;0.000105
14;53;0.000106
14;54;0.000123
14;55;0.000113
14;56;0.000105
14;57;0.000105
14;58;0.000105
14;59;0.000105
14;60;0.000104
14;61;0.000135
14;62;0.000105
14;63;0.000122
14;64;0.000122
14;65;0.000123
14;66;0.000122
14;67;0.000122
14;68;0.000123
14;69;0.000123
14;70;0.000122
14;71;0.000114
14;72;0.000123
14;73;0.000105
14;74;0.000123
14;75;0.000113
14;76;0.000122
14;77;0.000113
14;78;0.000104
14;79;0.000113
14;80;0.000113
14;81;0.000122
14;82;0.000113
14;83;0.000113
14;84;0.000112
14;85;0.000113
14;86;0.000113
14;87;0.000113
14;88;0.000104
14;89;0.000113
14;90;0.000113
14;91;0.000114
14;92;0.000106
14;93;0.000104
14;94;0.000105
14;95;0.000105
14;96;0.000105
14;97;0.000122
14;98;0.000114
14;99;0.000105
14;100;0.000105
14;101;0.000105
14;102;9.8e-05
14;103;0.000122
14;104;9.8e-05
14;105;9.8e-05
14;106;0.000113
14;107;0.000113
14;108;0.000113
14;109;0.000122
14;110;0.000123
14;111;9.8e-05
14;112;0.000113
14;113;0.000123
14;114;0.000104
14;115;0.000114
14;116;0.000105
14;117;0.000113
14;118;0.000113
14;119;0.000105
14;120;0.000105
14;121;0.000104
14;122;0.000106
14;123;0.000105
14;124;0.000113
14;125;0.000113
14;126;0.000121
14;127;0.000113
14;128;0.000113
15;1;0.000138
15;2;0.000138
15;3;0.000138
15;4;0.000138
15;5;0.000138
15;6;0.000139
15;7;0.000139
15;8;0.000119
15;9;0.000138
15;10;0.000138
15;11;0.000138
15;12;0.00012
15;13;0.000138
15;14;0.000128
15;15;0.000138
15;16;0.000128
15;17;0.00015
15;18;0.000138
15;19;0.000138
15;20;0.000129
15;21;0.000138
15;22;0.000139
15;23;0.000138
15;24;0.000138
